post_id,created_at,username,text,parent_comment_id
DPIGmZnExJk,2025-09-28 23:47:31 WIB,shafaardini,"['air', 'pdam', 'mati', 'di', 'daerah', 'raya', 'wisma', 'pagesangan', 'dan', 'sekitarnya', 'dikarenakan', 'pembangunan', 'box', 'calvert', 'di', 'wisma', 'menanggal', 'mohon', 'ditindak', 'lanjuti', 'agar', 'segera', 'diperbaiki', 'terimakasih']",
DPIGmZnExJk,2025-09-28 23:49:54 WIB,dyahnaw,"['di', 'daerah', 'raya', 'wisma', 'pagesangan', 'dan', 'sekitarnya', 'air', 'mati', 'total', 'mungkin', 'rusak', 'karena', 'ada', 'pembangunan', 'box', 'culvert', 'di', 'daerah', 'wisma', 'menanggal', 'tolong', 'segera', 'ditindaklanjuti', 'karena', 'ini', 'sudah', 'sering', 'terjadi']",
DPIGmZnExJk,2025-09-28 23:50:50 WIB,nisaalinisa,"['pak', 'tolong', 'donk', 'di', 'update', 'kelanjutan', 'nya', 'ini', 'sudh', 'hampir', 'jam', '<num>', 'malam', 'kok', 'masi', 'belum', 'keluar', 'juga', 'air', 'nya']",
DPIGmZnExJk,2025-09-28 23:56:03 WIB,itsmevirgo_268,"['pak', 'gimana', 'ini', 'update', 'nya', 'sudah', 'nungguin', 'sampek', 'jam', '<num>', 'malam', 'air', 'belum', 'keluar', ""''"", 'update', 'nya', 'gimanaa', 'ini', 'hari', 'senin', 'anak', ""''"", 'sekolah', 'terus', 'gimana', 'ini', 'pak']",
DPIGmZnExJk,2025-09-29 00:14:08 WIB,verradyta44,"['begadang', 'nunggu', 'air', 'netes']",
DPIGmZnExJk,2025-09-29 00:21:26 WIB,liya_leonita,"['lain', 'kali', 'kalo', 'ngasih', 'infopostingan', 'jangan', 'dadakan', 'ginihari', 'ini', 'dikerjain', 'hari', 'ini', 'jg', 'di', 'info', 'harusnya', 'h', '-1', 'sebelum', 'dikerjain', 'sdh', 'di', 'infodiposting', 'jd', 'kita <num>', 'semua', 'bisa', 'siap <num>', 'tandon', 'airdirumah', 'jangankan', 'mandi', 'buat', 'buang', 'air', 'kecil', 'aja', 'gak', 'bisa', 'buat', 'cuci', 'tangan', 'gak', 'ada', 'air', 'sama', 'sekalilalu', 'tolong', 'di', 'stand', 'by', 'jg', 'tangki', 'air', 'untuk', 'warga', 'sekitar']",
DPIGmZnExJk,2025-09-29 00:28:33 WIB,theycallme_chus,"['pakkk', 'ndang', 'marino', 'pakkk', 'telek', 'ku', 'durung', 'tak', 'siraaammm']",
DPIGmZnExJk,2025-09-29 00:29:09 WIB,arfin_yk,['suwiiineee'],
DPIGmZnExJk,2025-09-29 00:39:52 WIB,pesona_jaya_trans,"['sampai', 'pukul', '<num>', 'belum', 'nyalah', 'airnyakata', 'e', 'estimasi', '<num> jam', '?', '?', 'nie', 'malah', 'lebih', 'lohkalo', 'masyarakat', 'telat', 'bayarnya', 'dendanya', 'besar', '?', 'kalo', 'gini', 'sangat', 'merugikan', 'kitagak', 'bisa', 'mandibab', 'nyuci', 'gimana', 'ini', 'benowo', 'gak', 'baik <num>', 'saja']",
DPIGmZnExJk,2025-09-28 18:12:34 WIB,sara.yenny.panjaitan,"['giliran', 'bayar', 'telat', '<num>', 'hari', 'di', 'denda', 'info', 'mati', 'air', 'dadakan', 'kirim', 'air', 'gratis', 'pun', 'ribet', 'call', 'center', 'di', 'tlp', 'jug', 'sibuk', 'katanya', 'kurang', 'lebih', '<num>', 'jam', 'pemadaman', 'airini', 'udah', 'lebih', 'dr', '<num>', 'jam', 'wong', 'air', 'mati', 'dr', 'subuh', 'merugikan', 'tok', 'isinya']",
DPIGmZnExJk,2025-09-28 18:15:06 WIB,kurniawan99aditya,"['sudah', 'jam', '<num>', 'masih', 'juga', 'belum', 'nyala', 'udah', 'habis', 'banyu', 'isi', 'ulang', '<num>', 'galon', 'min']",
DPIGmZnExJk,2025-09-28 18:15:17 WIB,zakky_akhenallah,"['wilayah', 'pakal', 'sampe', 'jam', 'segini', 'masih', 'belum', 'nyala', 'airnya', 'call', 'center', 'mbulet', 'ga', 'fast', 'respon', 'blassss', 'bantuan', 'air', 'harusnya', 'langsung', 'dikirim', 'ditiap', 'titik', 'rt']",
DPIGmZnExJk,2025-09-28 18:25:19 WIB,abdul_rahman_amank,"['sdh', 'nyala', 'ta', 'air', 'pdam', '?']",
DPIGmZnExJk,2025-09-28 18:25:24 WIB,abdul_rahman_amank,"['wilayah', 'beji']",
DPIGmZnExJk,2025-09-28 18:25:29 WIB,dio50294,"['sek', 'sui', 'ta', 'pak', '?', 'airnya', 'habis', 'semua']",
DPIGmZnExJk,2025-09-28 18:26:16 WIB,abdul_rahman_amank,"['hubungi', 'nomer', 'itu', 'selalu', 'jawaban', 'maaf', 'sedang', 'sibuk']",
DPIGmZnExJk,2025-09-28 18:26:46 WIB,mauraindahhh,"['blm', 'ada', 'respon', 'baiknya', 'jangan', 'kata <num>', 'itu', 'aja']",
DPIGmZnExJk,2025-09-28 18:27:08 WIB,abdul_rahman_amank,"['wa', 'nya', 'boot', 'call', 'center', 'sibuk', 'hadeh']",
DPIGmZnExJk,2025-09-28 18:27:43 WIB,efendi_ashari,"['kira <num>', 'jam', 'brp', 'pak', 'airnya', 'nyaladari', 'tadi', 'pagi', 'sampe', 'sekarang', 'msh', 'mati', 'airnya']",
DPIGmZnExJk,2025-09-28 18:29:33 WIB,rizchrrrr,"['kapan', 'murup', 'min']",
DPIGmZnExJk,2025-09-28 18:29:56 WIB,rizchrrrr,"['kaet', 'subuh', 'rek', 'sampek', 'yahmene', 'nyusahno', 'ae']",
DPIGmZnExJk,2025-09-28 18:32:18 WIB,elruminara,"['gurung', 'tah', 'iki', '?']",
DPIGmZnExJk,2025-09-28 18:33:50 WIB,shintaarnt,"['udah', 'lebih', 'dari', '<num>', 'jam', 'kok', 'blm', 'slsai', 'min', '?', 'udah', 'bingung', 'ini', 'kehabisan', 'air']",
DPIGmZnExJk,2025-09-28 18:35:13 WIB,yanidj_94,"['yaopo', 'iki', 'wes', 'entek', 'pirang', 'galon', 'min', 'call', 'center', 'gak', 'ada', 'jawaban', 'dari', 'tadi', 'suruh', 'nunggu', 'iki', 'gak', 'iso', 'aktivitas', 'gak', 'onok', 'banyu', 'tolong', 'kinerja', 'iki', 'tolong', 'di', 'perbaiki', 'kasihan', 'masyarakat', 'klo', 'gini', 'lek', 'denda', 'ae', 'cepet', 'melejit', 'main', 'putus', 'lek', 'ngene', 'onok', 'rusake', 'gak', 'karuan', 'suwine']",
DPIGmZnExJk,2025-09-28 18:35:42 WIB,yanidj_94,"['tolong', 'banyu', 'mati']",
DPIGmZnExJk,2025-09-28 18:37:20 WIB,naannanau,"['ayoo', 'pak', 'air', 'nya', 'mana']",
DPIGmZnExJk,2025-09-28 18:40:01 WIB,rizkyayol,"['gurung', 'ta', 'lek', 'awakku', 'wes', 'ngelengo']",
DPIGmZnExJk,2025-09-28 18:46:16 WIB,rickychen_as,"['bener', 'banget']",
DPIGmZnExJk,2025-09-28 18:47:44 WIB,cormelitamyr,"['p', 'air']",
DPIGmZnExJk,2025-09-28 18:47:47 WIB,rickychen_as,"['udah', 'monopoli', 'pelayanan', 'dan', 'kualitas', 'buruk']",
DPIGmZnExJk,2025-09-28 18:48:49 WIB,titosimon,"['pondok', 'benowo', 'indah', 'juga', 'mati', 'min', 'hari', 'ini', 'gara <num>', 'ini', 'juga', 'ya', '?']",
DPIGmZnExJk,2025-09-28 18:51:12 WIB,cormelitamyr,"['gak', 'mungkin', 'sampek', 'besok', 'kan', 'iki', '?']",
DPIGmZnExJk,2025-09-28 19:06:52 WIB,devilstari._,"['bener', 'ka', 'pakal', 'ga', 'nyala', 'sampe', 'sekarang', 'susah', 'air', 'sampe', 'minta', 'air', 'sumur', 'ke', 'tetangga', 'buat', 'mandi']",
DPIGmZnExJk,2025-09-28 19:09:59 WIB,marwa_aquariuz,"['woyyyy', 'kok', 'belum', 'nyala <num>', 'aire', 'wes', 'kebelet', 'pub', 'iki', 'looo', 'pdam', 'tambah', 'larang', 'tapi', 'kok', 'koyo', 'ngene']",
DPIGmZnExJk,2025-09-28 19:12:13 WIB,alvinurj,"['sek', 'suwi', 'ta']",
DPIGmZnExJk,2025-09-28 19:17:45 WIB,inez_dvk,"['sampai', 'jam', 'segini', 'di', 'benowo', 'gak', 'nyala <num>', 'gimana', 'ini', '?', 'di', 'sini', 'tidak', 'punya', 'tandon', 'pak']",
DPIGmZnExJk,2025-09-28 19:19:26 WIB,chocomoussecake_,"['daerah', 'pakis', 'gunung', 'sawahan', 'udah', '<num>', 'hari', 'ini', 'air', 'mati', 'dari', 'jam', '<num>', 'pagi', 'nyala', 'dijam', '<num>', 'malem', '<num>', 'hariiii', 'loooooooooo']",
DPIGmZnExJk,2025-09-28 19:21:46 WIB,ajeng_je,"['sudah', 'jam', 'setengah', '<num>', 'malam', 'belum', 'keluar', 'min', 'daerah', 'pakal', 'madya', 'dan', 'sekitarnya', 'alhasil', 'tidak', 'mandi', 'saya', 'hahah']",
DPIGmZnExJk,2025-09-28 19:31:49 WIB,riskikiki9,"['pak', 'iki', 'sampek', 'nyamene', 'lo', 'pak']",
DPIGmZnExJk,2025-09-28 19:42:45 WIB,amaliaamalia207,"['min', 'perbaikannya', 'sudah', 'selesai', 'pa', 'belum', 'soalnya', 'airnya', 'sudah', 'habis', 'harus', 'numggu', 'sampek', 'kpan', 'lagi']",
DPIGmZnExJk,2025-09-28 19:46:13 WIB,lagistreszzh,"['barusan', 'lewat', 'yang', 'mengerjakan', '<num>', 'orang']",
DPIGmZnExJk,2025-09-28 19:49:29 WIB,dhs.babykids,"['menanti', 'kabar', 'baik', 'wilayah', 'benowo', 'dsk']",
DPIGmZnExJk,2025-09-28 20:02:00 WIB,meryfatmaarum2,"['call', 'center', 'g', 'bisa', 'di', 'hubungi', 'mau', 'minta', 'tangki', 'pdam', 'gk', 'bisa', 'di', 'hubungi']",
DPIGmZnExJk,2025-09-28 20:04:27 WIB,itsmevirgo_268,"['gimana', 'ini', 'pak', 'sampek', 'skrang', 'jam', '<num>', 'belum', 'keluar', ""''"", 'juga', 'airnya', 'gak', 'mungkin', 'smpek', 'besok', 'kan', 'yang', 'gak', 'keluar', 'airnya', 'kenapa', 'gak', 'ada', 'jawaban', 'nya']",
DPIGmZnExJk,2025-09-28 20:13:00 WIB,rifaldokaka,"['sek', 'suwene', 'kah', 'mosok', 'kotamadya', 'surabaya', 'penanganan', 'e', 'bocor', 'ae', 'sik', 'suwii', 'negak', 'masook', 'pecat', 'ae']",
DPIGmZnExJk,2025-09-28 20:17:16 WIB,muhammadalvinhidayatullah,"['harusnya', 'bulan', 'ini', 'ada', 'diskon', 'si']",
DPIGmZnExJk,2025-09-28 20:18:25 WIB,jihadt_yas,"['kurang', 'pirang', 'jam', 'lagi', 'min']",
DPIGmZnExJk,2025-09-28 20:21:21 WIB,ririnern_,"['tolong', 'kerja', 'cepatt', 'pakk', 'dari', 'jam', 'berapa', 'sampai', 'jam', 'berapa', 'inimasi', 'juga', 'belom', 'selesai', 'dikerjain', 'apa', 'cuma', 'diliatin', 'tok']",
DPIGmZnExJk,2025-09-28 16:19:10 WIB,zakky_akhenallah,"['ini', 'kapan', 'airnya', 'nyala', '?', '?', '?', 'padahal', 'sudah', 'mati', 'dari', 'subuh', 'pemberitahuan', 'jam', '<num>', 'pagi', 'ini', 'jam', '<num>', 'lebih', 'belum', 'ada', 'tanda <num>', 'nyala']",
DPIGmZnExJk,2025-09-28 16:21:36 WIB,samie_sr,"['ini', 'udh', '<num>', 'jam', 'mana', 'tanggung', 'jawabnya']",
DPIGmZnExJk,2025-09-28 16:32:50 WIB,aditroyy27,"['pak', 'gimana', 'ini', 'sampek', 'jam', '<num>', 'air', 'masih', 'belum', 'nyala', 'wilayah', 'benowo', 'tegal', 'ojok', 'nemen <num>', 'pak']",
DPIGmZnExJk,2025-09-28 16:37:13 WIB,sitifatimah8921,"['pak', 'mau', 'tanya', 'apakah', 'udh', 'selesai', 'pengerjaan', 'nya', 'ini', 'udh', '<num>', 'jam', 'lebih', 'sih']",
DPIGmZnExJk,2025-09-28 16:40:12 WIB,coucou.pookie,"['sudah', '<num>', 'jam', 'yo', 'mbak']",
DPIGmZnExJk,2025-09-28 16:45:17 WIB,aditroyy27,"['gimana', 'ini', 'sudah', '<num>', 'jam', 'air', 'masih', 'belum', 'nyala']",
DPIGmZnExJk,2025-09-28 16:47:47 WIB,alvinurj,"['sudah', '<num>', 'jam', 'lebih', 'air', 'belum', 'nyala']",
DPIGmZnExJk,2025-09-28 16:50:05 WIB,sitifatimah8921,"['dendanya', '<num> x', 'lipat', 'dari', 'tagihan', 'air', 'nya']",
DPIGmZnExJk,2025-09-28 16:53:40 WIB,fitria.maarif,"['tolong', 'secepatnya', 'diperbaiki', 'bapak', 'teman', 'saya', 'yg', 'tinggal', 'dikos', 'belum', 'sempat', 'nandon', 'tidak', 'bisa', 'mandi', 'tidak', 'bisa', 'bab', 'dari', 'pagi', 'pak', 'kasian', 'pak']",
DPIGmZnExJk,2025-09-28 17:07:39 WIB,mauraindahhh,"['uda', 'mau', 'kehabisan', 'air', 'tandon', 'bapak', 'gimna', 'kebijakannya']",
DPIGmZnExJk,2025-09-28 17:10:03 WIB,cormelitamyr,"['yaallahh', 'suwine']",
DPIGmZnExJk,2025-09-28 17:15:06 WIB,heri_ggading,"['nomor', 'ditlp', 'tidak', 'ada', 'yang', 'angkat', 'dari', 'tadi']",
DPIGmZnExJk,2025-09-28 17:17:27 WIB,lovely_vie2025,"['sudah', 'nyala', 'belum', 'ya', 'air', 'nya', 'untuk', 'wilayah', 'benowo', '?', '?', '?']",
DPIGmZnExJk,2025-09-28 17:17:46 WIB,anisahnra,"['beneran', 'emang', 'gilaa', 'gilaa', 'nya', 'kalau', 'urusan', 'denda']",
DPIGmZnExJk,2025-09-28 17:23:47 WIB,cormelitamyr,"['belum', 'kak']",
DPIGmZnExJk,2025-09-28 17:30:03 WIB,chenlemiau,"['ini', 'pakal', 'amd', 'mati', 'dr', 'jam <num>', 'subuh', 'dan', 'sampe', 'skr', '<num>', 'belum', 'jg', 'nyala', 'tolong', 'banget', 'ya', 'ini', 'seharian', 'ga', 'bs', 'berkutik', 'apa', ""''""]",
DPIGmZnExJk,2025-09-28 17:30:22 WIB,ristoys,"['mosok', 'dendae', 'pdam', 'gak', 'kuat', 'gae', 'tuku', 'alat', 'cino', 'seng', 'canggih', 'gae', 'nyambung', 'pipo', 'seng', 'becor', 'bertanya', 'dengan', 'nada', 'kenalpot', 'borong']",
DPIGmZnExJk,2025-09-28 17:30:34 WIB,zakistwn,"['air', 'tandon', 'dah', 'habis', 'padahal', 'cucian', 'belum', 'selesai', 'semoga', 'cepet', 'selesai', 'ya', 'min']",
DPIGmZnExJk,2025-09-28 17:32:39 WIB,ristoys,"['suwene', 'ados', 'banyu', 'galon', 'ganti', 'rugi', '<num> ewu', 'ae', 'kene']",
DPIGmZnExJk,2025-09-28 17:35:56 WIB,verradyta44,"['masih', 'lama', 'tah', 'ini', 'mati', 'nya']",
DPIGmZnExJk,2025-09-28 17:37:17 WIB,oneiklestari,"['ini', 'sudah', 'saya', 'berapa', 'jam', 'sudah', 'pak', 'telat', 'bayar', 'aja', 'di', 'dendanya', 'gak', 'tanggung', 'tanggung', 'kalau', 'kerusakan', 'di', 'nilai', 'parah', 'mungkin', 'tim', 'yg', 'di', 'terjunkan', 'jumlah', 'banyak', 'biar', 'cepet', 'tertanggani']",
DPIGmZnExJk,2025-09-28 17:38:14 WIB,verradyta44,"['tagihan', 'mahal', 'pol', 'denda', 'gercep', 'pelayanan', 'kayak', 'as', 'gak', 'ada', 'bagus', 'nya', 'gimna', 'pak']",
DPIGmZnExJk,2025-09-28 17:39:04 WIB,mauraindahhh,"['sampai', 'jam', 'berapa', 'ini', 'udh', 'lebih', 'dari', '<num>', 'jam']",
DPIGmZnExJk,2025-09-28 17:39:50 WIB,ullywulan_d,"['iya', 'lebih', 'malah']",
DPIGmZnExJk,2025-09-28 17:48:42 WIB,bundyalvensya,"['katanya', '<num>', 'jam', 'belim', 'mandi', 'ini', 'semua', 'pak', 'tolong', 'segera', 'call', 'center', 'malah', 'd', 'bkin', 'sibuk', 'operatornya']",
DPIGmZnExJk,2025-09-28 17:54:43 WIB,lovely_vie2025,"['masalahnya', 'gang', 'nya', 'sempittruck', 'tangki', 'susah', 'masuk', 'nyakira', 'kira', 'berapa', 'lagi', 'ya', '?', '?', '?', 'semoga', 'cepet', 'selesai']",
DPIGmZnExJk,2025-09-28 17:55:59 WIB,lilik.widyastuti.336,"['masih', 'berapa', 'lama', 'lagi', 'ini', 'airnya', 'keluar', '?', 'bertanya', 'dengan', 'nada', 'lemes']",
DPIGmZnExJk,2025-09-28 17:56:41 WIB,rosidah_ummah,"['ditunggu', 'secepatnya', 'pak', 'harusnya', 'bisa', 'diinfo', 'dulu', 'sebelum', 'matikan', 'air', 'gak', 'metu', '”', 'diskon', 'loh', 'pak', 'biaya', 'air', 'bulan', 'ini']",
DPIGmZnExJk,2025-09-28 17:59:40 WIB,alfaaz_onecare,"['masa', 'seminggu', 'sekali', 'gangguan']",
DPIGmZnExJk,2025-09-28 18:00:06 WIB,alfaaz_onecare,"['yg', 'gn', 'bener', 'aja', 'gangguan', 'seminggu', 'sekali']",
DPIGmZnExJk,2025-09-28 18:00:11 WIB,andri_krismantoro,"['masih', 'berapa', 'lama', 'proses', 'perbaikannya', '?']",
DPIGmZnExJk,2025-09-28 18:01:19 WIB,alfaaz_onecare,"['kita', 'ngontrak', 'pak', 'gk', 'punya', 'tandon', 'tolong', 'mikirlah', 'gk', 'semua', 'org', 'benowo', 'penduduk', 'asli', 'gk', 'semua', 'orang', 'benowo', 'punya', 'sumur', 'klo', 'kerja', 'yg', 'bener']",
DPIGmZnExJk,2025-09-28 18:02:31 WIB,mauraindahhh,"['emang', 'blm', 'ada', 'respon']",
DPIGmZnExJk,2025-09-28 18:03:14 WIB,mauraindahhh,"['warga', 'rejosari', 'udh', 'banyak', 'kehabisan', 'air', 'gimna', 'kebijakannya']",
DPIGmZnExJk,2025-09-28 08:04:17 WIB,analianaa__,"['pemberitahuannya', 'mendadak', 'banget']",
DPIGmZnExJk,2025-09-28 08:05:20 WIB,hanisusant0,"['tapi', 'air', 'di', 'pakal', 'sudah', 'ndak', 'keluar', 'dari', 'shubuh']",
DPIGmZnExJk,2025-09-28 08:22:56 WIB,reyvaldo.mf,"['pak', 'ini', 'sampai', 'kapan', 'ya', 'pak', 'di', 'benowo']",
DPIGmZnExJk,2025-09-28 08:32:06 WIB,anikyuli,"['mati', 'airnya', 'udh', 'dr', 'tadi', 'baru', 'diksih', 'pemberitahuan']",
DPIGmZnExJk,2025-09-28 08:50:26 WIB,samie_sr,"['kenala', 'pemberitahuannya', 'mendadak', 'woyyy', 'tanggung', 'jawab', 'nggaj']",
DPIGmZnExJk,2025-09-28 08:59:18 WIB,reyvaldo.mf,"['nggeh', 'pak', 'semoga', 'cepat', 'selesai', 'aamiin']",
DPIGmZnExJk,2025-09-28 09:03:40 WIB,reyvaldo.mf,"['maaf', 'pak', 'mengaganggu']",
DPIGmZnExJk,2025-09-28 09:16:44 WIB,the_tayo22,"['kenapa', 'air', 'di', 'pakis', 'setiap', 'subuh', 'sampai', 'jam', '<num>', 'siang', 'tidak', 'menyala']",
DPIGmZnExJk,2025-09-28 09:18:40 WIB,verradyta44,"['hadeuh', 'nasib', 'dah', 'kalo', 'pemberitahuan', 'jangan', 'telat', 'gini', 'orang', 'pada', 'belum', 'siapin', 'nandon']",
DPIGmZnExJk,2025-09-28 09:37:01 WIB,ullywulan_d,"['pak', 'tolong', 'dong', 'ini', 'sudah', '<num>', 'jam', 'air', 'tidak', 'keluar', 'sama', 'sekali', 'di', 'rejosari', 'kita', 'gak', 'punya', 'torentandon', 'air', 'buat', 'masak', 'aja', 'udh', 'gak', 'bisa', 'ini', 'pak']",
DPIGmZnExJk,2025-09-28 09:40:54 WIB,elokkhoirotul,"['apaaan', 'ini', 'di', 'beji', 'mati', 'dari', 'jam', '<num>', 'dini', 'hari']",
DPIGmZnExJk,2025-09-28 10:00:22 WIB,afifaaps,"['kenapa', 'daerah', 'pakis', 'gunung', 'beberapa', 'hari', 'air', 'nyala', 'cuma', 'di', 'jam', '<num>', 'malam', 'sampai', 'jam', '<num>', 'subuh', 'saja']",
DPIGmZnExJk,2025-09-28 10:15:55 WIB,mpuapv,"['kurleb', '<num> jam', 'perbaikan', 'bagus', 'banget', 'dari', 'kemren', 'malam', 'ada', 'petugas', 'yg', 'hanya', 'duduk <num>', 'di', 'lokasi', 'kebocoran']",
DPIGmZnExJk,2025-09-28 11:09:32 WIB,lutfi.sbu,"['saya', 'sudah', 'telfon', 'ke', 'call', 'center', 'tapi', 'tidak', 'diangkat']",
DPIGmZnExJk,2025-09-28 11:27:36 WIB,riskikiki9,"['pak', 'ini', 'sek', 'lama', 'ta', 'pak', '?', 'tolong', 'pak', 'wes', 'kehabisan', 'air', 'ini']",
DPIGmZnExJk,2025-09-28 12:21:44 WIB,minniemickey05,"['kecbubutan', 'wilayah', 'tembok', 'dukuh', 'banyune', 'mati', 'wes', 'seminggu', 'mati', 'teros']",
DPIGmZnExJk,2025-09-28 12:58:19 WIB,rosidah_ummah,"['gurung', 'adus', 'ket', 'isuk', 'iki', 'pak', 'set', '<num>', 'buka', 'keran', 'air', 'wes', 'ra', 'metu']",
DPIGmZnExJk,2025-09-28 14:18:50 WIB,rieskaac,"['apakah', 'masih', 'belum', 'selesai', 'juga', 'perbaikannya', '?']",
DPIGmZnExJk,2025-09-28 14:41:40 WIB,lilik.widyastuti.336,"['apa', 'belum', 'selesai', 'perbaikan', 'pipa', 'bocornya', 'ini', 'sudah', 'sore', 'waktunya', 'pada', 'mandi']",
DPIGmZnExJk,2025-09-28 14:54:35 WIB,ullywulan_d,"['pak', 'ini', 'udah', 'sore', 'loh', 'dari', 'jam', '<num>', 'subuh', 'lo', 'pak', 'gak', 'kelar', 'juga', 'astagfirullah', 'ya', 'allah']",
DPIGmZnExJk,2025-09-28 14:59:05 WIB,tuysrca,"['masih', 'lama', 'kah', 'perbaikannya', '?', 'ini', 'hawanya', 'sangat', 'panasss', 'mau', 'mandi', 'sama', 'siram', 'siram', 'tanaman', 'udah', 'gerah', 'banget']",
DPIGmZnExJk,2025-09-28 15:00:05 WIB,devilstari._,"['pak', 'maaf', 'ini', 'sampek', 'kapan', 'ya', 'selesainya', 'darurat', 'air', 'nih', 'pak', 'buat', 'mandi', 'dll']",
DPIGmZnExJk,2025-09-28 15:12:46 WIB,heri_ggading,"['sampai', 'kpn', 'ya', 'sdh', 'sore', 'blm', 'keluar', 'juga', 'air', 'nya']",
DPIGmZnExJk,2025-09-28 15:13:33 WIB,rrydwnt,"['kapan', 'perbaikan', 'selesai', 'pak', '?']",
DPIGmZnExJk,2025-09-28 15:46:56 WIB,ristoys,"['mana', 'min', 'dari', 'pagi', 'gak', 'nyala <num>', 'nyusahkan', 'orang', 'mana', 'bantuan', 'airnya']",
DPIGmZnExJk,2025-09-28 15:50:49 WIB,ristoys,"['air', 'sulit', 'bayar', 'denda', '<num>', 'hari', '<num>', 'hari', 'nekik', 'orang', 'pakal', 'mati', 'dari', 'pagi', 'sampai', 'saat', 'ini', 'minta', 'bantuan', 'air', 'di', 'wa', 'bulet', 'ae', 'iki', 'suroboyo']",
DPIGmZnExJk,2025-09-28 15:53:35 WIB,ristoys,"['nomer', 'di', 'wa', 'bulet', 'ae', 'lapo', 'di', 'kek', 'no']",
DPIGmZnExJk,2025-09-28 15:54:04 WIB,alvinurj,"['sampe', 'kapan', 'perbaikannya', 'selesai', '?']",
DPIGmZnExJk,2025-09-28 16:03:59 WIB,meida_r_imani,"['sudah', '<num>', 'jam', 'pak']",
DPIGmZnExJk,2025-09-28 16:05:51 WIB,ullywulan_d,"['buruan', 'pak', 'lamban', 'sekali', 'penanganannya', 'ini', 'udah', 'ngerepotin', 'bnyk', 'org', 'bgt']",
DPIGmZnExJk,2025-09-28 16:06:14 WIB,meryfatmaarum2,"['pak', 'ini', 'sampek', 'kapan', 'daerah', 'pakal', 'belom', 'keluar', 'airnya', 'call', 'center', 'sibuk', 'semua']",
DPIGmZnExJk,2025-09-28 16:09:12 WIB,nisaalinisa,"['kira', ""''"", 'ini', 'kpan', 'ya', 'pak', 'nyalah', 'nya']",
DPIGmZnExJk,2025-09-28 16:11:48 WIB,citrachmadhani,"['sampai', 'sekarang', 'udah', 'jam', '<num>', 'masih', 'belum', 'nyala', 'juga', 'nih', 'airnya', 'estimasi', 'berapa', 'lama', 'lagi', 'pak', '?']",
DPIGmZnExJk,2025-09-28 16:14:49 WIB,mauraindahhh,"['gimna', 'ya', 'kok', 'belum', 'nyala', 'sampe', 'sekarang', 'daerah', 'benowo']",
DPIGmZnExJk,2025-09-28 16:15:51 WIB,hanisusant0,"['gimana', 'ini', 'kok', 'belum', 'nyala', 'sudah', '<num> jam', 'lebih']",
DPOCNs4DqIT,2025-09-30 19:14:34 WIB,adindaaaar_,"['gimana', 'ini', 'min', 'kemlaten', 'kok', 'airnya', 'dari', 'pagi', 'ga', 'nyala', '”', 'gaada', 'info', 'sm', 'sekali', 'kalo', 'air', 'mati']",
DPOCNs4DqIT,2025-09-30 19:29:57 WIB,rizkimilkita,"['kalijaran', 'kok', 'mati', 'lagi', 'min', 'airnya', '?']",
DPMKPJ8kwIo,2025-09-30 10:47:32 WIB,nofaniima,"['dukuh', 'menanggal', 'sampai', 'sekrg', '<num>', 'masih', 'blm', 'mengalir']",
DPMKPJ8kwIo,2025-09-30 11:30:05 WIB,ana_makanoto,"['pak', 'daerah', 'menanggal', 'sampai', 'saat', 'airnya', 'belum', 'mengalir']",
DPMKPJ8kwIo,2025-09-30 11:56:33 WIB,a.paramita_s,"['sampe', 'jam', 'srgini', 'blm', 'nyala', 'jg', 'ya', 'min', 'gmn', 'ni', '?']",
DPMKPJ8kwIo,2025-09-30 11:57:25 WIB,rarirurero19,"['tolong', 'sampai', 'jam', 'berapa', 'ya', 'ini', 'mati', 'airnya', '?']",
DPMKPJ8kwIo,2025-09-30 11:59:01 WIB,trisnoindah,"['daerah', 'menanggal', 'masih', 'mati', 'min', 'pdam', 'nya']",
DPMKPJ8kwIo,2025-09-30 12:00:33 WIB,trisnoindah,"['sampai', 'saat', 'ini', 'daerah', 'menanggal', 'blm', 'mengalir', 'pdam', 'nya']",
DPMKPJ8kwIo,2025-09-30 12:10:51 WIB,nuraliyahk_21,"['sudah', 'min']",
DPMKPJ8kwIo,2025-09-30 12:33:28 WIB,ana_makanoto,"['terima', 'kasih']",
DPMKPJ8kwIo,2025-09-30 12:37:27 WIB,fitria2ningsih,"['kalijaran', 'dari', 'kemarin', 'mati', 'mbok', 'ya', 'info', 'ngunu', 'min']",
DPMKPJ8kwIo,2025-09-30 12:38:36 WIB,fitria2ningsih,"['gak', 'on', 'min', 'kalijaran', 'mati', 'dari', 'kemarin', 'siang']",
DPMKPJ8kwIo,2025-09-30 13:05:33 WIB,_ntaneka27,"['apa', 'sudah', 'selesai', 'perbaikan', 'nya', '?', 'm']",
DPMKPJ8kwIo,2025-09-30 13:26:52 WIB,erryseptiawan,"['minsemenjak', 'selesainya', 'perbaikan', 'pipa', 'yg', 'ada', 'di', 'pertigaan', 'kendung', 'kenapa', 'ya', 'debit', 'air', 'pdam', 'di', 'kawasan', 'western', 'village', 'jadi', 'mengecil', 'tidak', 'seperti', 'dulu', 'lagi']",
DPMKPJ8kwIo,2025-09-30 13:58:53 WIB,dyahnaw,"['di', 'denda', 'aja', 'itu', 'proyeknya', 'mesti', 'merusak', 'pipa', 'air']",
